City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
283,Mount Gambier,AU,2021-10-06 17:53:17,-37.8333,140.7667,42.71,87,40,5.75
284,Victoria,HK,2021-10-06 17:53:18,22.2855,114.1577,86.38,78,17,1.01
285,Ottumwa,US,2021-10-06 17:53:19,41.02,-92.4113,72.28,78,75,10.36
286,Bonthe,SL,2021-10-06 17:53:19,7.5264,-12.505,81.84,75,56,8.05
287,Klatovy,CZ,2021-10-06 17:53:20,49.3955,13.2951,53.65,91,100,4.34
288,Sorong,ID,2021-10-06 17:53:20,-0.8833,131.25,78.13,84,100,3.15
289,Ballina,AU,2021-10-06 17:53:21,-28.8667,153.5667,51.78,93,0,0.0
290,Waipawa,NZ,2021-10-06 17:52:56,-41.4122,175.5153,59.04,93,99,4.09
291,Grand Gaube,MU,2021-10-06 17:53:22,-20.0064,57.6608,69.39,81,23,3.0
292,Saint-Denis,FR,2021-10-06 17:53:22,48.9167,2.3333,59.79,67,0,1.99
293,Colac,AU,2021-10-06 17:53:23,-38.3333,143.5833,47.62,94,65,6.38
294,Mildura,AU,2021-10-06 17:53:24,-34.2,142.15,53.56,62,67,14.97
295,Kudahuvadhoo,MV,2021-10-06 17:53:11,2.6708,72.8944,83.66,73,59,14.05
296,Gazojak,TM,2021-10-06 17:53:25,41.1875,61.4036,48.42,21,63,18.92
297,Redding,US,2021-10-06 17:53:14,40.5865,-122.3917,67.93,52,100,1.99
298,San Quintin,MX,2021-10-06 17:53:26,30.4833,-115.95,71.64,68,8,11.88
299,Silifke,TR,2021-10-06 17:53:27,36.3778,33.9344,71.42,36,0,8.48
300,Inongo,CD,2021-10-06 17:53:27,-1.95,18.2667,73.24,78,77,4.0
301,Zhanaozen,KZ,2021-10-06 17:53:28,43.3,52.8,47.64,44,100,19.53
302,Uspenka,UA,2021-10-06 17:53:28,48.3903,39.1619,44.01,35,0,12.1
303,Crailsheim,DE,2021-10-06 17:48:53,49.1344,10.0719,51.3,87,83,5.48
304,Labuhan,ID,2021-10-06 17:53:29,-6.8844,112.2051,77.97,69,98,12.21
305,Urumqi,CN,2021-10-06 17:53:30,43.801,87.6005,32.95,93,90,2.24
306,Kandrian,PG,2021-10-06 17:53:30,-6.2167,149.55,75.96,90,100,8.14
307,Zhoucheng,CN,2021-10-06 17:53:31,35.9122,116.3117,52.81,95,100,11.56
308,Boende,CD,2021-10-06 17:53:31,-0.2167,20.8667,72.99,90,99,2.95
309,Abomsa,ET,2021-10-06 17:53:32,9.9833,39.9833,77.04,46,19,5.93
310,Katsuura,JP,2021-10-06 17:53:32,35.1333,140.3,71.19,79,100,12.44
311,Wilmington,US,2021-10-06 17:50:41,34.2257,-77.9447,81.99,73,40,8.05
312,Isabela,PH,2021-10-06 17:53:34,6.7085,121.9711,78.15,85,85,2.84
313,Shingu,JP,2021-10-06 17:53:35,33.7333,135.9833,68.25,82,7,5.82
314,Umm Kaddadah,SD,2021-10-06 17:53:36,13.6017,26.6876,91.33,16,84,6.82
315,Sawtell,AU,2021-10-06 17:53:36,-30.3833,153.1,55.42,87,43,6.91
316,Nantucket,US,2021-10-06 17:53:37,41.2835,-70.0995,68.02,80,37,11.61
317,Ossora,RU,2021-10-06 17:53:37,59.2353,163.0719,33.89,70,100,3.78
318,Altagracia De Orituco,VE,2021-10-06 17:53:38,9.8601,-66.3814,93.11,38,63,5.64
319,Dingle,PH,2021-10-06 17:53:38,10.9995,122.6711,75.18,89,88,2.55
320,Nicoya,CR,2021-10-06 17:53:39,10.1483,-85.452,85.55,69,71,1.79
321,Bosaso,SO,2021-10-06 17:53:39,11.2842,49.1816,88.2,65,1,4.63
322,Trofors,NO,2021-10-06 17:53:40,65.5333,13.4063,49.35,95,100,1.72
323,Killarney,IE,2021-10-06 17:53:40,52.05,-9.5167,64.45,88,20,8.05
324,Quatre Cocos,MU,2021-10-06 17:53:40,-20.2078,57.7625,69.1,79,72,5.28
325,Namatanai,PG,2021-10-06 17:53:41,-3.6667,152.4333,78.44,80,100,4.21
326,Cherskiy,RU,2021-10-06 17:53:26,68.75,161.3,10.13,97,96,7.2
327,Suntar,RU,2021-10-06 17:53:42,62.1444,117.6319,29.73,77,41,9.64
328,Longyearbyen,SJ,2021-10-06 17:53:43,78.2186,15.6401,33.64,93,75,10.36
329,Nioro,GM,2021-10-06 17:53:43,13.35,-15.75,89.33,61,71,2.06
330,Tezu,IN,2021-10-06 17:53:44,27.9167,96.1667,74.52,80,0,3.22
331,Luwingu,ZM,2021-10-06 17:53:44,-10.2621,29.9271,81.36,25,64,8.32
332,Khorixas,NA,2021-10-06 17:53:46,-20.3667,14.9667,70.5,28,55,15.12
333,Kashi,CN,2021-10-06 17:53:47,39.4547,75.9797,54.61,58,20,4.47
334,Kuytun,RU,2021-10-06 17:53:47,54.3419,101.5036,30.58,85,31,1.54
335,Dali,CN,2021-10-06 17:53:48,25.7,100.1833,62.33,91,62,4.43
336,Ilulissat,GL,2021-10-06 17:48:58,69.2167,-51.1,32.02,55,75,8.05
337,Bangassou,CF,2021-10-06 17:53:49,4.7413,22.8184,73.26,92,87,2.37
338,Bachaquero,VE,2021-10-06 17:53:49,9.9694,-71.1494,87.87,66,100,5.93
339,Ashland,US,2021-10-06 17:52:05,40.8167,-82.2665,77.97,83,98,5.14
340,Saurimo,AO,2021-10-06 17:49:02,-9.6608,20.3916,64.98,95,99,3.13
341,Aksha,RU,2021-10-06 17:53:50,50.2814,113.2867,38.23,77,97,3.29
342,Banloc,RO,2021-10-06 17:53:51,45.3836,21.1381,63.05,38,100,17.0
343,Mattru,SL,2021-10-06 17:53:51,7.6244,-11.8332,78.84,92,82,3.96
344,Oranjemund,NA,2021-10-06 17:53:52,-28.55,16.4333,62.49,61,0,3.78
345,Coos Bay,US,2021-10-06 17:51:33,43.3665,-124.2179,56.93,91,1,8.05
346,San Vicente,AR,2021-10-06 17:53:53,-26.6167,-54.1333,74.53,95,86,4.12
347,High Level,CA,2021-10-06 17:53:54,58.5169,-117.136,33.91,100,90,4.61
348,Chingirlau,KZ,2021-10-06 17:53:54,51.095,54.0814,38.8,68,24,6.42
349,Port Hueneme,US,2021-10-06 17:53:55,34.1478,-119.1951,77.09,76,90,3.44
350,Keti Bandar,PK,2021-10-06 17:53:55,24.1447,67.4497,80.56,78,19,9.75
351,Luganville,VU,2021-10-06 17:53:56,-15.5333,167.1667,77.63,85,36,3.69
352,Tokur,RU,2021-10-06 17:53:57,53.1333,132.9,21.67,87,61,3.29
353,Howard Springs,AU,2021-10-06 17:53:57,-12.497,131.047,80.51,94,74,1.68
354,Mizdah,LY,2021-10-06 17:53:58,31.4451,12.9801,80.58,24,9,8.41
355,Evensk,RU,2021-10-06 17:53:58,61.95,159.2333,25.72,54,100,7.87
356,Tigil,RU,2021-10-06 17:53:59,57.8,158.6667,30.56,97,99,4.47
357,Tateyama,JP,2021-10-06 17:54:00,34.9833,139.8667,71.1,79,99,10.96
358,Sao Felix Do Xingu,BR,2021-10-06 17:54:00,-6.6447,-51.995,101.59,23,37,3.0
359,Atar,MR,2021-10-06 17:53:34,20.5169,-13.0499,102.87,8,63,10.49
360,Mitchell,US,2021-10-06 17:54:01,43.7094,-98.0298,75.11,56,0,11.01
361,Cabo Rojo,PR,2021-10-06 17:54:02,18.0866,-67.1457,91.26,68,93,7.0
362,Porto Novo,BJ,2021-10-06 17:54:02,6.4965,2.6036,78.62,83,88,7.29
363,Singkang,MY,2021-10-06 17:54:03,2.1006,102.7994,78.69,84,76,5.41
364,Byron Bay,AU,2021-10-06 17:54:03,-28.65,153.6167,54.05,79,0,4.54
365,Ribeira Grande,PT,2021-10-06 17:54:04,38.5167,-28.7,75.6,83,40,9.22
366,Cabanas,CU,2021-10-06 17:54:05,22.9758,-82.9219,88.27,62,17,8.95
367,Peshkovo,RU,2021-10-06 17:54:05,47.0187,39.3885,45.45,37,11,20.22
368,Malakal,SS,2021-10-06 17:54:06,9.5334,31.6605,75.7,79,57,4.61
369,Coihaique,CL,2021-10-06 17:54:07,-45.5752,-72.0662,57.15,19,0,8.05
370,Puerto Escondido,MX,2021-10-06 17:54:07,15.85,-97.0667,87.39,65,38,6.62
371,Guerrero Negro,MX,2021-10-06 17:54:08,27.9769,-114.0611,75.25,58,14,15.35
372,Nsanje,MW,2021-10-06 17:54:08,-16.92,35.262,82.17,52,1,11.34
373,Maningrida,AU,2021-10-06 17:54:09,-12.0667,134.2667,77.49,82,81,3.51
374,Maceio,BR,2021-10-06 17:49:54,-9.6658,-35.7353,87.24,58,40,8.05
375,Vardo,NO,2021-10-06 17:54:10,70.3705,31.1107,46.38,87,40,4.61
376,Macenta,GN,2021-10-06 17:54:12,8.5435,-9.471,77.23,77,88,3.29
377,Resistencia,AR,2021-10-06 17:51:23,-27.4606,-58.9839,71.58,64,0,5.75
378,Alakurtti,RU,2021-10-06 17:54:13,66.9672,30.3491,47.62,96,100,6.08
379,Gamba,GA,2021-10-06 17:54:13,-2.65,10.0,75.76,80,68,8.75
380,Konotop,UA,2021-10-06 17:54:14,51.2403,33.2026,42.49,45,0,9.84
381,Jega,NG,2021-10-06 17:54:15,12.2175,4.3792,88.7,40,77,4.38
382,Farsund,NO,2021-10-06 17:54:16,58.0948,6.8047,55.94,85,98,4.68
383,Auki,SB,2021-10-06 17:54:16,-8.7676,160.7034,76.95,84,83,4.21
384,Raudeberg,NO,2021-10-06 17:54:17,61.9875,5.1352,51.4,93,100,1.99
385,Ankang,CN,2021-10-06 17:54:17,32.68,109.0172,58.51,95,100,2.04
386,Pangai,TO,2021-10-06 17:54:18,-19.8,-174.35,77.11,78,20,11.5
387,Beirut,LB,2021-10-06 17:49:59,33.8889,35.4944,77.74,47,0,5.75
388,Sibolga,ID,2021-10-06 17:54:19,1.7427,98.7792,75.74,87,98,1.88
389,Beni Suef,EG,2021-10-06 17:54:19,29.0731,31.0979,78.71,35,0,15.99
390,Aabybro,DK,2021-10-06 17:54:20,57.1584,9.7367,53.55,94,75,2.3
391,Jalu,LY,2021-10-06 17:54:20,29.0331,21.5482,75.15,32,0,7.47
392,Kedrovyy,RU,2021-10-06 17:54:21,56.1667,91.8167,27.01,78,91,1.97
393,Karpathos,GR,2021-10-06 17:54:22,35.507,27.2132,67.96,64,20,29.93
394,Nalut,LY,2021-10-06 17:54:22,30.3333,10.85,83.23,19,0,5.28
395,Tiksi,RU,2021-10-06 17:49:48,71.6872,128.8694,24.69,96,100,2.46
396,Sabang,ID,2021-10-06 17:54:23,5.8933,95.3214,81.97,72,100,10.71
397,Sorland,NO,2021-10-06 17:51:38,67.667,12.6934,44.67,76,100,21.43
398,Pandan,PH,2021-10-06 17:54:24,14.0453,124.1694,79.3,85,100,3.71
399,Bac Lieu,VN,2021-10-06 17:54:24,9.285,105.7244,75.72,94,100,9.71
400,Emba,KZ,2021-10-06 17:54:25,48.8264,58.1442,38.1,46,6,8.03
401,Whitianga,NZ,2021-10-06 17:54:26,-36.8333,175.7,59.02,97,100,7.99
402,Clyde River,CA,2021-10-06 17:54:26,70.4692,-68.5914,34.03,100,90,5.75
403,Viedma,AR,2021-10-06 17:53:47,-40.8135,-62.9967,56.34,32,13,11.07
404,Kibre Mengist,ET,2021-10-06 17:54:27,5.8833,38.9833,61.23,92,94,0.81
405,Paamiut,GL,2021-10-06 17:54:27,61.994,-49.6678,39.11,63,100,7.85
406,Caravelas,BR,2021-10-06 17:54:14,-17.7125,-39.2481,81.41,63,37,7.7
407,Ishigaki,JP,2021-10-06 17:54:28,24.3448,124.1572,82.42,80,40,15.26
408,Half Moon Bay,US,2021-10-06 17:51:04,37.4636,-122.4286,68.88,76,40,6.91
409,Kualakapuas,ID,2021-10-06 17:54:29,-3.0091,114.3876,77.16,96,100,2.53
410,Cabra,ES,2021-10-06 17:54:30,37.4725,-4.4421,81.84,32,28,5.19
411,Yarmouth,US,2021-10-06 17:54:30,41.7057,-70.2286,70.18,62,20,8.99
412,Bambanglipuro,ID,2021-10-06 17:54:31,-7.95,110.2833,75.72,73,100,5.64
413,Florence,IT,2021-10-06 17:54:20,43.7667,11.25,64.09,60,20,12.66
414,Cheremkhovo,RU,2021-10-06 17:54:32,53.1561,103.0675,33.62,73,45,4.59
415,Dembi Dolo,ET,2021-10-06 17:54:33,8.5333,34.8,57.74,87,51,3.96
416,Vigia,BR,2021-10-06 17:54:14,-0.8583,-48.1417,86.05,75,86,10.49
417,Sao Jose Da Coroa Grande,BR,2021-10-06 17:54:34,-8.8978,-35.1478,80.22,73,92,10.98
418,Celestun,MX,2021-10-06 17:54:34,20.8667,-90.4,87.62,60,13,6.49
419,Wajima,JP,2021-10-06 17:54:35,37.4,136.9,65.32,77,51,9.46
420,Tambura,SS,2021-10-06 17:54:35,5.6,27.4667,71.35,89,96,2.28
421,Turukhansk,RU,2021-10-06 17:54:36,65.8167,87.9833,38.1,97,100,14.47
422,Porbandar,IN,2021-10-06 17:54:36,21.6422,69.6093,82.35,77,19,9.95
423,Celina,US,2021-10-06 17:54:37,40.5489,-84.5702,74.25,86,100,6.08
424,Mabaruma,GY,2021-10-06 17:54:38,8.2,-59.7833,82.15,86,43,5.28
425,Edson,CA,2021-10-06 17:50:27,53.5835,-116.4356,35.74,93,90,2.3
426,Hay River,CA,2021-10-06 17:51:53,60.8156,-115.7999,35.58,93,90,3.44
427,Barabai,ID,2021-10-06 17:54:39,-2.5833,115.3833,73.36,96,80,2.13
428,Honiara,SB,2021-10-06 17:54:39,-9.4333,159.95,77.22,85,44,5.39
429,Belaya Gora,RU,2021-10-06 17:54:40,68.5333,146.4167,18.86,80,69,7.65
430,Sinnamary,GF,2021-10-06 17:54:40,5.3833,-52.95,84.02,76,97,8.34
431,Viterbo,IT,2021-10-06 17:54:41,42.4167,12.0833,64.62,89,48,7.74
432,Garowe,SO,2021-10-06 17:54:41,8.4054,48.4845,86.34,47,86,17.52
433,Amposta,ES,2021-10-06 17:54:42,40.7131,0.581,70.54,44,100,5.75
434,Poronaysk,RU,2021-10-06 17:54:43,49.2167,143.1167,35.33,79,0,4.61
435,Northam,GB,2021-10-06 17:54:43,51.0333,-4.2167,59.13,87,100,9.71
436,Capreol,CA,2021-10-06 17:54:44,46.706,-80.9225,65.91,60,75,5.75
437,College,US,2021-10-06 17:51:21,64.8569,-147.8028,36.23,83,75,0.0
438,Kysyl-Syr,RU,2021-10-06 17:54:45,63.8986,122.7617,26.47,86,43,7.72
439,Chenzhou,CN,2021-10-06 17:54:46,25.8,113.0333,66.52,87,20,4.54
440,Khandbari,NP,2021-10-06 17:54:46,27.3747,87.2039,68.14,91,22,2.46
441,Honjo,JP,2021-10-06 17:54:47,36.2333,139.1833,67.06,78,100,5.3
442,Ternate,ID,2021-10-06 17:54:47,0.8,127.4,80.73,77,69,3.83
443,Kieta,PG,2021-10-06 17:54:48,-6.2167,155.6333,78.26,82,74,2.15
444,Mafinga,TZ,2021-10-06 17:54:48,-7.25,35.0667,78.89,34,44,10.07
445,Tome,CL,2021-10-06 17:54:49,-36.6167,-72.95,61.41,42,0,10.0
446,Marrakesh,MA,2021-10-06 17:51:09,31.6315,-8.0083,93.27,18,0,9.22
447,Lakefield,US,2021-10-06 17:54:49,43.6775,-95.1717,70.09,68,90,1.01
448,Bahia Blanca,AR,2021-10-06 17:51:29,-38.7196,-62.2724,59.25,29,6,8.61
449,Petropavlovskaya,RU,2021-10-06 17:54:50,45.0819,40.4512,47.66,74,91,21.09
450,Sulangan,PH,2021-10-06 17:54:51,11.1373,123.7228,82.56,78,96,8.25
451,Bend,US,2021-10-06 17:51:19,44.0582,-121.3153,49.32,53,1,1.99
452,Odienne,CI,2021-10-06 17:54:52,9.51,-7.5692,79.23,74,33,3.4
453,Luorong,CN,2021-10-06 17:54:52,24.4058,109.6086,77.29,64,20,6.33
454,Aksarka,RU,2021-10-06 17:51:17,66.5606,67.7975,44.56,80,70,16.91
455,Rantepao,ID,2021-10-06 17:54:53,-2.9701,119.8978,64.08,95,45,2.51
456,Praia Da Vitoria,PT,2021-10-06 17:54:54,38.7333,-27.0667,73.65,88,40,13.06
457,Coahuayana,MX,2021-10-06 17:54:54,18.7333,-103.6833,89.96,60,41,4.21
458,Diego De Almagro,CL,2021-10-06 17:54:55,-26.3667,-70.05,82.49,10,93,14.16
459,Ancud,CL,2021-10-06 17:54:56,-41.8697,-73.8203,56.73,49,0,4.9
460,Broome,US,2021-10-06 17:53:52,42.2506,-75.833,71.02,72,65,1.99
461,Challapata,BO,2021-10-06 17:54:56,-18.9,-66.7667,58.23,41,80,8.99
462,Kelo,TD,2021-10-06 17:54:57,9.3086,15.8066,81.45,67,73,5.39
463,Cervo,ES,2021-10-06 17:54:57,43.6702,-7.4101,68.2,85,20,10.11
464,Idaho Falls,US,2021-10-06 17:54:58,43.4666,-112.0341,64.85,59,100,1.01
465,Sucevita,RO,2021-10-06 17:54:59,47.7833,25.7167,51.64,73,41,10.78
466,San Patricio,US,2021-10-06 17:54:47,28.017,-97.5169,87.89,36,9,2.39
467,Xuddur,SO,2021-10-06 17:55:00,4.1213,43.8894,82.98,41,94,15.03
468,Knysna,ZA,2021-10-06 17:55:00,-34.0363,23.0471,62.98,96,2,9.08
469,Calama,CL,2021-10-06 17:55:01,-22.4667,-68.9333,72.09,11,75,20.71
470,Puerto Leguizamo,CO,2021-10-06 17:55:01,-0.1934,-74.7819,73.11,99,100,0.34
471,Henties Bay,NA,2021-10-06 17:55:03,-22.116,14.2845,55.85,82,12,5.26
472,Zheleznodorozhnyy,RU,2021-10-06 17:55:04,55.7503,38.0042,47.35,70,21,5.06
473,La Ronge,CA,2021-10-06 17:55:04,55.1001,-105.2842,52.02,53,20,5.75
474,Kirakira,SB,2021-10-06 17:55:05,-10.4544,161.9205,80.06,81,92,8.05
475,Wuxue,CN,2021-10-06 17:55:05,29.8506,115.5525,64.92,85,9,6.17
476,Kampot,KH,2021-10-06 17:55:06,10.6167,104.1833,75.25,90,100,6.29
477,Batemans Bay,AU,2021-10-06 17:55:06,-35.7167,150.1833,60.19,72,72,8.21
478,Cancun,MX,2021-10-06 17:55:07,21.1743,-86.8466,89.06,62,31,7.72
479,Dergachi,RU,2021-10-06 17:55:07,51.2328,48.7659,40.32,53,86,7.4
480,Morros,BR,2021-10-06 17:55:08,-9.4467,-46.3003,102.42,13,74,11.25
481,Saint-Joseph,RE,2021-10-06 17:54:17,-21.3667,55.6167,70.18,81,21,3.62
482,Muros,ES,2021-10-06 17:55:09,42.7762,-9.0603,72.1,68,4,5.77
483,Swindon,GB,2021-10-06 17:54:19,51.558,-1.7812,57.56,73,75,8.05
484,Mineiros,BR,2021-10-06 17:51:17,-17.5694,-52.5511,93.16,28,51,10.71
485,Abomey,BJ,2021-10-06 17:55:10,7.1829,1.9912,75.47,92,98,5.06
486,Mount Isa,AU,2021-10-06 17:55:10,-20.7333,139.5,69.57,32,15,4.61
487,Penzance,GB,2021-10-06 17:55:11,50.1186,-5.5371,60.76,97,95,12.41
488,Matane,CA,2021-10-06 17:53:06,48.8286,-67.522,62.35,71,51,12.1
489,Izberbash,RU,2021-10-06 17:55:12,42.5696,47.8645,51.85,82,100,12.73
490,Havelock,US,2021-10-06 17:55:13,34.8791,-76.9013,82.38,79,100,13.0
491,Kismayo,SO,2021-10-06 17:55:13,-0.3582,42.5454,77.63,82,95,16.28
492,Magistralnyy,RU,2021-10-06 17:55:14,56.1725,107.4458,25.93,93,51,3.18
493,Grindavik,IS,2021-10-06 17:52:42,63.8424,-22.4338,46.35,65,75,16.11
494,Lichinga,MZ,2021-10-06 17:55:14,-13.3128,35.2406,73.49,56,0,3.44
495,Sakakah,SA,2021-10-06 17:55:15,29.9697,40.2064,85.57,21,0,7.38
496,Mecca,SA,2021-10-06 17:55:16,21.4267,39.8261,87.75,40,12,4.27
497,Hualmay,PE,2021-10-06 17:55:16,-11.0964,-77.6139,67.95,73,84,10.47
498,Anadyr,RU,2021-10-06 17:55:17,64.75,177.4833,32.5,100,75,8.01
499,Tilichiki,RU,2021-10-06 17:55:17,60.4667,166.1,27.63,74,100,10.54
500,Matara,LK,2021-10-06 17:55:18,5.9485,80.5353,78.19,90,68,8.16
501,Susehri,TR,2021-10-06 17:55:18,40.1644,38.0867,47.37,78,48,3.87
502,Baghdad,IQ,2021-10-06 17:52:52,33.3406,44.4009,80.51,29,0,5.75
503,Shirakawa,JP,2021-10-06 17:55:19,37.1223,140.2376,62.4,95,90,2.51
504,Emerald,AU,2021-10-06 17:55:20,-23.5333,148.1667,65.98,63,1,8.05
505,Pogranichnyy,RU,2021-10-06 17:55:21,44.4064,131.3769,46.98,66,100,2.46
506,Port Hardy,CA,2021-10-06 17:55:21,50.6996,-127.4199,46.58,93,75,5.75
507,Kamina,CD,2021-10-06 17:55:22,-8.7386,24.9906,71.28,70,95,5.53
508,Polonne,UA,2021-10-06 17:55:22,50.1242,27.5109,48.29,47,7,15.43
509,Galle,LK,2021-10-06 17:55:23,6.0367,80.217,79.74,86,62,8.84
510,Salisbury,GB,2021-10-06 17:55:24,51.0693,-1.7957,60.46,72,20,4.61
511,Namibe,AO,2021-10-06 17:55:00,-15.1961,12.1522,64.45,77,75,11.83
512,Barcelona,ES,2021-10-06 17:52:12,41.3888,2.159,68.76,78,20,1.01
513,Sioux Lookout,CA,2021-10-06 17:52:34,50.1001,-91.917,69.87,60,40,12.66
514,Talnakh,RU,2021-10-06 17:53:34,69.4865,88.3972,35.02,100,100,5.03
515,Chulman,RU,2021-10-06 17:55:25,56.8479,124.9104,23.85,88,98,2.73
516,Umm Lajj,SA,2021-10-06 17:55:26,25.0213,37.2685,81.3,69,0,9.89
517,Tarrafal,CV,2021-10-06 17:55:27,15.2833,-23.7667,84.99,78,83,14.09
518,Sayyan,YE,2021-10-06 17:55:27,15.1718,44.3244,66.79,31,75,6.91
519,Mtwara,TZ,2021-10-06 17:55:28,-10.2667,40.1833,78.13,83,20,9.22
520,Derzhavinsk,KZ,2021-10-06 17:55:28,51.1,66.3167,32.49,66,6,3.98
521,Aksay,RU,2021-10-06 17:51:02,47.26,39.87,44.94,32,12,15.68
522,Faya,SA,2021-10-06 17:55:29,18.3851,42.4509,69.91,37,89,9.62
523,Ilhabela,BR,2021-10-06 17:51:23,-23.7781,-45.3581,70.48,90,88,9.69
524,Atasu,KZ,2021-10-06 17:55:30,48.6814,71.6433,27.39,77,17,7.56
525,Constitucion,CL,2021-10-06 17:55:30,-35.3333,-72.4167,61.7,49,0,10.56
526,Stornoway,GB,2021-10-06 17:55:31,58.2093,-6.3865,51.93,76,40,11.5
527,Chama,CH,2021-10-06 17:55:31,47.1821,8.4636,51.04,88,90,1.14
528,Portland,US,2021-10-06 17:51:18,45.5234,-122.6762,57.61,82,75,3.0
529,Sines,PT,2021-10-06 17:55:32,37.9562,-8.8698,70.29,73,93,4.0
530,Esso,RU,2021-10-06 17:55:32,55.9333,158.7,22.14,89,47,5.06
531,Lumeje,AO,2021-10-06 17:55:33,-11.55,20.7833,68.9,84,100,3.22
532,Tabunok,PH,2021-10-06 17:55:34,10.7786,124.0122,80.31,88,99,4.45
533,Miles City,US,2021-10-06 17:55:34,46.4083,-105.8406,81.81,19,100,15.1
534,Abohar,IN,2021-10-06 17:55:35,30.15,74.1833,82.36,42,0,3.89
535,Maryborough,AU,2021-10-06 17:55:35,-25.5333,152.7,55.76,87,0,2.44
536,Rafai,CF,2021-10-06 17:55:36,4.95,23.9167,73.31,88,82,1.16
537,Balezino,RU,2021-10-06 17:55:37,57.9796,53.0106,36.59,87,14,4.59
538,Coquimbo,CL,2021-10-06 17:55:37,-29.9533,-71.3436,60.53,67,40,12.66
539,Urengoy,RU,2021-10-06 17:55:38,65.9667,78.3667,42.49,80,86,19.39
540,Tual,ID,2021-10-06 17:55:38,-5.6667,132.75,81.61,79,90,16.51
541,Karratha,AU,2021-10-06 17:55:39,-20.7377,116.8463,72.84,73,1,7.72
542,Hamilton,US,2021-10-06 17:51:42,39.1834,-84.5333,76.59,82,90,1.01
